,bathrooms,bedrooms,longitude,latitude,price
320,2.0,3,-73.9838,40.7316,5850
45388,1.0,1,-73.9702,40.6886,3388
39728,1.0,0,-73.9625,40.7575,2375
45959,1.0,1,-73.9544,40.7801,1700
14995,1.0,0,-73.9789,40.7492,2350
21426,2.0,4,-73.9962,40.7593,5897
24730,1.0,1,-73.9487,40.7892,2300
17135,1.0,0,-73.984,40.7824,2200
8319,1.0,0,-73.9956,40.7621,3250
19885,2.0,2,-73.9811,40.7394,3590
47314,1.0,1,-73.99,40.7601,2695
38067,2.0,3,-73.976,40.7376,3700
43552,1.0,2,-73.9855,40.7639,3795
24013,1.0,3,-74.0016,40.7371,5995
8257,2.0,1,-73.9936,40.7391,4595
30521,1.0,1,-73.9601,40.7676,3295
40247,1.0,0,-73.9848,40.7635,2450
30453,1.0,1,-73.8309,40.7031,1400
43675,1.0,0,-73.9508,40.8348,1295
47649,2.0,2,-73.9732,40.7476,5765
21885,1.0,0,-73.947,40.7739,2025
48040,3.0,3,-73.9865,40.745,13500
48456,2.5,3,-73.8607,40.7267,3900
17393,2.0,3,-73.9347,40.8514,3100
20122,1.0,1,-73.97800000000002,40.7849,2895
9677,1.0,1,-74.0077,40.7065,2695
29855,1.0,0,-73.9493,40.774,1850
9173,1.0,1,-73.9986,40.7296,2595
29537,1.0,3,-74.0102,40.7034,4285
20362,1.0,1,-73.9566,40.7704,3695
915,1.0,3,-74.0149,40.708,4095
45944,1.0,0,-73.9927,40.7595,1875
43401,1.0,1,-73.9893,40.7739,2975
27759,1.0,0,-73.9754,40.7444,2650
17160,1.0,2,-73.9723,40.7922,4100
25246,1.0,2,-73.9942,40.7301,4300
35065,2.0,2,-73.9989,40.7611,6400
3523,2.0,4,-73.992,40.7652,5400
28089,1.0,3,-73.9578,40.8198,3000
34265,1.0,0,-73.9863,40.7349,3300
40108,1.0,0,-73.9981,40.7372,2500
12754,1.0,1,-73.9827,40.7647,3150
39646,1.0,1,-73.9975,40.7384,5475
10168,1.0,1,-73.9857,40.7228,3500
10349,1.0,1,-74.0059,40.7088,2600
1136,1.0,1,-73.99,40.7746,4050
36097,2.0,3,-73.9476,40.7652,3900
3634,1.0,3,-73.9721,40.7513,4782
17781,1.0,1,-74.0058,40.7355,3795
48687,1.0,1,-73.9878,40.7208,3850
1542,1.0,1,-73.9924,40.7321,2400
40672,1.0,1,-73.9499,40.7697,2750
1211,1.0,1,-73.9806,40.7444,3835
31064,1.0,2,-73.9886,40.7656,3000
12728,1.0,1,-73.9631,40.7565,3650
29948,1.0,2,-73.9772,40.7412,3100
48472,1.0,0,-73.9406,40.8292,1550
19123,1.0,2,-73.9482,40.7804,2650
4122,1.0,0,-73.9744,40.7477,2250
27004,3.0,4,-73.9743,40.7434,6000
43044,2.0,3,-73.9435,40.786,3795
19214,1.0,0,-73.9757,40.7462,2200
4295,1.0,2,-73.7791,40.7607,1795
39510,1.0,0,-74.0036,40.7399,2600
8529,2.0,2,-74.0076,40.7047,5652
34046,1.0,2,-73.9434,40.8148,2095
27244,2.0,2,-73.9401,40.7515,3400
18321,1.0,1,-73.9975,40.7424,2200
5540,1.0,1,-73.9812,40.7733,5150
43706,0.0,0,-73.9464,40.7449,2575
3866,1.0,1,-73.9528,40.7818,3499
43783,1.0,2,-73.8097,40.7169,1925
10919,1.0,3,-74.0149,40.708,3600
13607,2.0,2,-74.0035,40.724,13995
41209,1.0,0,-73.9891,40.7596,1850
12000,2.0,3,-73.9841,40.7668,9800
30830,1.0,0,-73.9489,40.7706,1910
10284,1.0,0,-73.8258,40.7118,1600
13730,1.0,2,-73.9786,40.7634,3900
6685,1.0,0,-74.0026,40.7259,2395
7299,1.0,2,-73.9984,40.7177,3995
4620,1.0,2,-73.9668,40.7556,3100
40027,1.0,2,-73.8511,40.7214,2200
48214,1.0,2,-73.9866,40.7514,3300
5326,1.0,0,-73.9739,40.7536,2400
43763,1.0,1,-73.969,40.7549,3091
34176,2.0,3,-73.9204,40.6915,2775
23038,1.0,0,-73.9805,40.7824,3995
27154,2.0,4,-73.9779,40.7413,6000
38107,2.5,6,-73.955,40.7765,7000
23926,1.0,1,-74.0149,40.7169,4815
34163,2.0,4,-73.9695,40.753,5795
29494,1.0,1,-73.9609,40.7629,2000
43485,2.0,3,-73.9968,40.7562,5000
25242,1.0,1,-73.94,40.8223,1750
41072,1.0,1,-73.9625,40.7575,2950
23226,2.0,3,-73.9839,40.776,12165
45994,1.0,2,-73.9539,40.6775,2000
35848,2.0,3,-73.984,40.7241,5000
38795,1.0,2,-73.9537,40.7821,2900
28967,1.0,0,-73.9536,40.7442,1975
13850,1.0,1,-73.9903,40.7674,3640
48155,1.0,1,-73.9865,40.7338,2800
30338,2.0,3,-74.0086,40.7058,5000
30018,1.0,2,-73.9422,40.726,2200
46491,1.0,2,-73.9738,40.7376,3295
29632,2.0,2,-73.9638,40.7634,6475
8240,1.0,1,-73.969,40.7549,2895
16527,2.0,2,-73.9638,40.7145,4300
44803,2.0,2,-74.0054,40.7448,4600
12106,2.0,4,-73.9695,40.753,6500
32489,1.0,1,-73.9556,40.776,5200
37543,1.0,1,-73.9241,40.7666,2200
4167,1.0,1,-73.9623,40.7613,2499
22178,1.0,2,-73.9568,40.8215,2695
1799,1.0,1,-73.9863,40.745,3999
39669,1.0,1,-73.9677,40.7539,3700
2772,2.0,2,-73.9823,40.7344,4295
34435,1.0,3,-73.9467,40.8292,2933
43856,1.0,1,-73.9809,40.7394,2350
35793,1.0,1,-73.9772,40.7412,3050
30449,2.0,3,-73.9398,40.7518,3500
18734,1.0,2,-73.9663,40.8035,3200
9020,1.0,1,-73.9982,40.7568,3644
48887,2.0,2,-73.9897,40.7745,5500
33138,2.0,3,-73.9461,40.7661,6550
41942,1.0,0,-73.9548,40.6697,1999
44368,1.0,3,-74.0162,40.7056,3785
20397,1.0,0,-73.9903,40.7486,3300
10824,1.0,3,-73.9979,40.7177,4995
31912,2.0,3,-73.9261,40.7694,3436
13369,1.0,2,-74.0162,40.7056,3500
40506,1.0,1,-73.9705,40.7887,2748
19078,1.0,3,-73.9865,40.7315,5100
11409,2.0,3,-74.0052,40.7448,5200
16953,1.0,2,-73.9169,40.6872,1900
18332,1.0,0,-73.9501,40.7744,1779
22557,1.0,1,-73.9585,40.7437,2970
32904,2.0,2,-73.9994,40.7606,4350
22956,1.0,2,-73.9649,40.7572,3400
2135,1.0,2,-73.9875,40.7315,5995
2598,1.0,1,-73.9695,40.7518,3200
38862,1.0,1,-73.9567,40.7696,2750
20193,1.0,0,-73.979,40.7454,2050
28254,1.0,1,-73.9623,40.7612,2599
15637,1.0,3,-74.0049,40.7365,5400
9468,1.0,2,-73.9682,40.7536,2575
20849,2.0,4,-73.9779,40.7413,5900
36115,1.0,2,-73.939,40.8454,2550
31959,1.0,1,-73.9994,40.7606,3000
9126,1.0,0,-73.9964,40.7441,2400
12984,2.0,3,-74.00399999999998,40.7229,5183
16582,1.0,2,-73.9523,40.7784,2800
48033,1.0,1,-73.973,40.7514,3895
32780,1.0,2,-73.9944,40.7548,3500
1773,1.0,2,-73.9466,40.8373,2600
22828,1.0,3,-73.9488,40.7839,3995
32344,1.0,1,-73.9636,40.7661,6900
27530,1.0,2,-73.9749,40.7437,2800
41585,1.0,1,-73.9732,40.6876,2300
39479,1.0,0,-73.9564,40.7711,1775
34919,1.0,2,-73.955,40.7087,3700
12993,1.0,0,-73.9914,40.7746,3350
28558,1.0,1,-73.9658,40.7915,2500
31850,1.0,1,-73.9572,40.7826,2995
36397,1.0,0,-73.9564,40.7459,2525
32994,2.0,2,-73.9948,40.7592,6335
36896,1.0,2,-73.983,40.6969,2925
2532,2.0,3,-73.9469,40.7826,5250
193,1.0,1,-73.9822,40.6911,2769
11439,1.0,1,-73.9854,40.7619,4082
37316,1.0,0,-73.9664,40.7073,2850
38237,1.0,2,-73.9397,40.8026,2400
7234,1.0,3,-73.9875,40.7494,3650
5912,1.0,2,-73.9779,40.7466,3300
38389,1.0,2,-73.9416,40.8163,2100
8304,1.0,2,-73.9903,40.7486,3950
43273,1.0,2,-73.9647,40.8028,3300
2672,1.0,1,-73.9946,40.7242,3375
37172,1.0,3,-73.9828,40.7192,4246
25068,2.0,4,-73.9785,40.7208,7800
21513,1.0,3,-73.9513,40.78,2700
12416,1.0,2,-73.9945,40.7255,4400
12279,1.0,1,-74.0149,40.708,2500
35176,1.0,0,-73.9449,40.7165,2550
32055,1.0,2,-73.9625,40.7963,3395
19771,2.0,3,-73.984,40.7645,4500
3154,1.0,2,-73.9408,40.8317,2200
45460,1.0,0,-73.9473,40.7775,2025
35933,1.0,0,-73.9895,40.7612,2195
1697,2.0,2,-73.9863,40.7349,7000
22745,2.0,2,-73.9085,40.6857,2500
2145,2.0,4,-73.9779,40.7413,6200
12743,1.0,3,-73.987,40.7188,4400
36331,1.0,2,-74.0095,40.7054,4825
26246,1.0,0,-73.9545,40.7682,1900
22901,1.0,0,-73.9577,40.6329,1400
3811,1.0,2,-74.0044,40.7318,3995
9916,1.0,2,-73.9998,40.7613,3990
36681,1.0,2,-73.984,40.7645,3500
44843,1.0,0,-73.9838,40.7586,2100
42736,1.0,2,-73.9746,40.795,2950
36147,1.0,2,-73.9628,40.7633,3200
22565,1.0,1,-73.9686,40.7982,2450
48831,1.0,1,-73.97399999999998,40.7538,2800
28906,1.0,1,-73.994,40.765,2250
7457,1.0,0,-73.9846,40.7784,2100
9331,1.0,1,-73.97399999999998,40.7537,2900
28518,1.0,4,-73.9813,40.7347,5400
2751,1.0,0,-73.9183,40.7416,3000
39862,1.0,0,-73.9973,40.7565,2600
48610,2.0,4,-73.9936,40.7391,7500
38306,1.0,0,-73.9919,40.69,2890
25550,1.0,0,-73.9792,40.7418,1725
9571,2.5,3,-73.9559,40.7816,18500
27161,2.0,2,-73.9946,40.752,5800
9979,1.0,0,-73.9944,40.7518,2975
27194,1.0,1,-73.9946,40.7233,3495
26688,1.0,2,-74.0016,40.737,4800
35857,1.0,1,-73.9461,40.7661,3231
34613,2.0,2,-73.9935,40.7247,6050
22710,1.0,2,-73.9815,40.7293,3400
39606,1.0,1,-73.967,40.6092,1675
15149,1.0,0,-73.9945,40.6907,2050
41295,1.0,1,-73.9769,40.7468,3199
21178,1.0,1,-74.0054,40.7354,3695
42684,1.0,1,-73.9547,40.5758,1875
10005,1.0,3,-73.9603,40.7695,5200
3157,1.0,1,-73.9768,40.7777,4000
13887,1.0,3,-73.9556,40.7762,4295
39346,1.0,0,-73.9478,40.6785,1845
48063,2.0,4,-73.9978,40.7612,4695
2488,2.0,4,-73.9847,40.7263,4000
7846,3.5,4,-73.9603,40.7695,11100
19676,1.0,4,-73.9167,40.6904,3100
36153,1.0,2,-73.9607,40.7675,3350
3435,1.0,3,-73.9578,40.8198,3250
47587,1.0,0,-73.9405,40.6849,1499
28662,1.0,2,-73.9577,40.8036,3200
16,1.0,2,-73.983,40.7305,3650
45040,1.0,2,-74.0031,40.7367,3785
430,1.0,1,-73.9587,40.7723,2600
20721,1.0,2,-73.9416,40.8345,1595
31611,2.0,4,-73.9816,40.7396,7000
38517,1.0,1,-73.9809,40.7394,2425
7818,1.0,2,-74.0358,40.7145,2499
11550,1.0,1,-74.0036,40.716,3700
15872,1.0,2,-73.9862,40.7514,3200
48463,1.0,1,-73.9833,40.7834,2350
37595,1.0,3,-73.9603,40.7695,4550
46675,1.0,1,-73.956,40.7472,2695
20475,1.0,2,-73.9517,40.8006,2400
19089,1.0,3,-73.9695,40.753,4695
22354,1.0,1,-74.0059,40.7075,3075
35462,1.0,1,-73.9394,40.845,2150
35550,1.0,3,-74.0149,40.708,4125
41195,1.0,2,-73.9578,40.8198,2500
22152,2.0,2,-73.9732,40.7476,5820
33717,1.0,0,-73.9808,40.7426,2750
30026,1.0,3,-73.9665,40.7944,4193
34497,1.0,1,-73.9998,40.7613,3390
46177,1.0,2,-73.9797,40.7456,5695
39326,1.0,2,-73.9491,40.7836,2650
2707,1.0,2,-73.8944,40.847,1550
29004,1.0,2,-73.9746,40.7434,3830
36451,1.0,2,-73.9892,40.726,4195
8454,1.0,1,-74.0149,40.708,2395
47648,1.0,3,-73.9288,40.6825,2399
3872,1.0,1,-73.982,40.7655,2995
16840,1.0,1,-73.943,40.8327,2100
1503,2.0,3,-73.977,40.7829,5500
16005,1.0,0,-73.995,40.7306,2495
4996,1.0,2,-73.9816,40.7283,3299
15130,1.0,0,-74.002,40.7385,2895
28266,1.0,2,-73.9571,40.773,2800
15001,1.0,2,-73.9705,40.7957,4600
41597,1.0,0,-73.9515,40.7779,2500
14316,1.0,1,-73.9653,40.7103,1750
21655,1.0,1,-73.9901,40.7487,4495
5097,1.0,2,-73.9661,40.7929,4500
17989,2.0,3,-73.9885,40.761,4900
1892,1.0,1,-73.8633,40.7369,1780
41405,1.0,1,-73.9761,40.7937,2800
10181,1.0,1,-73.9801,40.6682,2500
29018,1.0,3,-74.0037,40.74,5800
27331,1.0,1,-73.958,40.771,2300
45418,1.0,2,-73.9493,40.8266,2100
26568,2.0,2,-73.8389,40.7235,3100
31886,1.0,1,-73.97710000000002,40.7829,4600
14738,1.0,1,-73.9978,40.7612,3100
10935,1.0,2,-74.0101,40.7067,3500
17313,1.0,1,-73.9809,40.7832,2600
21750,2.0,3,-73.9913,40.7585,5600
16272,1.0,1,-73.9578,40.8198,2100
33258,2.0,2,-73.9915,40.7678,5951
29445,1.0,0,-74.0076,40.7047,2698
31034,1.0,0,-73.9759,40.7777,2525
2847,1.0,2,-73.9695,40.753,4000
19839,1.0,1,-73.9765,40.7489,3450
19018,1.0,2,-73.9809,40.7278,2990
820,1.0,1,-74.0055,40.7111,4195
29013,1.0,2,-73.9649,40.7572,3700
42325,1.0,2,-73.995,40.7603,2595
2403,1.0,2,-73.9485,40.7967,2900
39828,1.0,0,-74.0047,40.7334,3350
17720,1.0,1,-73.9816,40.7654,2850
45082,1.0,1,-73.9785,40.7655,3425
22697,2.0,4,-73.9774,40.738,7000
23934,2.0,3,-74.0069,40.7074,5420
11589,1.0,2,-73.9929,40.7597,3000
31069,1.0,2,-73.9857,40.7655,2850
46153,1.0,2,-73.9944,40.7548,3850
2641,1.0,0,-73.9948,40.7385,2550
21745,1.0,1,-73.9942,40.7252,3450
27325,2.0,2,-73.9963,40.7606,7292
43947,1.0,0,-73.9875,40.7494,2400
39244,1.0,1,-73.9669,40.6938,3375
18825,1.0,3,-73.9483,40.6709,2700
9731,1.0,1,-73.9914,40.7746,4888
37312,1.0,3,-73.9774,40.7494,4395
24811,1.0,2,-73.9443,40.8376,2350
29427,2.0,2,-73.9968,40.7219,9495
3242,1.0,1,-73.9945,40.7234,3795
47686,1.0,1,-73.977,40.7488,4500
48732,2.0,3,-73.9527,40.8076,5270
41394,1.0,2,-73.9901,40.7487,4200
8524,2.0,2,-73.9825,40.7208,6743
41263,1.0,2,-73.9867,40.7294,4600
9234,1.0,1,-74.0001,40.7344,3500
36724,1.0,0,-73.949,40.7895,1750
43088,1.5,3,-73.9727,40.7436,4500
18494,1.0,3,-73.9457,40.8001,3495
21266,1.0,2,-74.0086,40.7058,4499
45413,1.0,1,-73.9401,40.7515,2550
32700,1.5,2,-73.9785,40.729,3150
11949,1.0,2,-73.9531,40.7769,2800
39391,1.0,0,-73.9925,40.6938,3595
45301,1.0,2,-74.0072,40.7067,2600
16058,1.0,3,-73.9488,40.7839,4000
23117,1.0,3,-73.9486,40.8309,2975
19965,1.0,2,-73.9598,40.7618,2995
33432,2.0,4,-73.9822,40.7407,7100
44021,1.0,0,-73.9892,40.7208,2200
28292,2.0,2,-73.9182,40.6869,2750
44840,1.0,3,-73.9823,40.7411,4900
17528,1.0,1,-73.9934,40.7366,4500
7572,1.0,1,-73.9748,40.6785,2300
16876,1.0,2,-73.9845,40.7266,3300
39636,1.0,1,-73.9815,40.7437,3400
19269,1.0,2,-73.9955,40.7553,3200
10555,2.5,3,-73.9603,40.7695,4500
36189,1.0,2,-74.0113,40.7075,3500
41396,1.0,0,-73.9639,40.7182,2800
35639,1.0,2,-73.9402,40.7915,1700
48262,1.0,0,-74.0157,40.7069,3250
4309,1.0,2,-73.9866,40.7306,3300
49152,1.0,2,-74.0162,40.7056,2720
29068,1.0,0,-73.9489,40.7706,1910
5501,1.0,3,-73.9385,40.7985,2750
32364,1.0,1,-73.9608,40.7688,4095
33853,1.0,2,-74.0065,40.7081,3460
29228,1.0,0,-74.0163,40.7084,2725
39030,1.0,0,-73.9616,40.7678,2950
15266,1.0,1,-73.9668,40.8012,3500
38899,1.0,2,-73.9738,40.7376,3300
40973,1.0,3,-73.9411,40.8156,2567
41879,1.0,3,-73.9864,40.7399,5290
45975,1.0,1,-73.9784,40.7775,3295
12621,2.0,4,-73.9564,40.7481,4690
36093,1.0,2,-73.9558,40.7771,2950
40305,1.0,2,-73.957,40.8031,3000
17621,1.5,1,-73.9593,40.7594,5850
34016,1.0,0,-73.9847,40.7637,2650
6387,1.0,1,-73.968,40.7976,2300
15959,1.0,0,-73.9617,40.6461,1750
29846,1.0,1,-73.9818,40.7386,2895
40602,2.0,4,-73.9784,40.7243,5995
39239,2.0,3,-73.9528,40.7759,5000
46229,1.0,2,-73.9895,40.7291,3450
29163,1.0,0,-73.9939,40.7632,2500
30414,1.0,2,-73.9838,40.7586,3600
43696,1.0,1,-73.9691,40.7942,3595
33493,1.0,2,-73.9826,40.7302,3495
19427,1.0,1,-73.9375,40.6809,1800
45322,1.0,0,-73.976,40.7762,2075
27023,1.0,1,-74.0149,40.7169,4360
12674,1.0,0,-73.9347,40.8514,1695
44522,2.0,3,-73.9929,40.7389,4900
33106,1.0,0,-73.9786,40.7788,2000
668,1.0,4,-73.9566,40.7758,4695
4647,1.0,2,-73.9781,40.7413,3450
2444,2.0,2,-74.0119,40.7065,6182
22767,1.0,1,-118.271,34.0126,2425
38639,1.0,2,-73.9889,40.7258,3400
29819,1.0,3,-73.9893,40.7314,4995
25391,1.0,1,-73.9756,40.789,3425
30861,1.0,2,-73.9649,40.7572,2995
3462,1.0,2,-73.9922,40.7673,3400
3083,1.0,2,-74.0037,40.7279,3995
45220,1.0,1,-73.9548,40.716,3004
23480,1.0,1,-73.994,40.765,2100
42016,1.0,1,-73.9806,40.7285,3800
22718,1.0,2,-73.9626,40.7575,3000
34027,2.0,2,-74.0002,40.761,3790
30835,1.0,2,-73.9649,40.8029,3350
28668,2.0,3,-73.9988,40.7569,4895
44125,1.0,2,-74.0059,40.7075,3150
2257,1.0,1,-73.9957,40.7556,3000
18439,2.0,2,-74.0101,40.7067,5000
40315,1.0,1,-73.9589,40.802,2632
24556,1.0,1,-73.9946,40.7242,3375
13602,1.0,2,-73.9879,40.7653,3000
40447,1.0,2,-73.9742,40.796,3450
3873,1.0,1,-73.8382,40.7199,2050
1715,2.0,2,-73.9903,40.7468,7150
6152,1.0,1,-74.0056,40.7354,2689
5469,2.0,2,-73.9675,40.7933,5395
11433,2.0,3,-73.9727,40.7436,5800
27024,1.0,1,-73.9503,40.7845,2875
48986,1.0,3,-73.9741,40.7447,4695
35684,1.0,2,-73.9944,40.7548,3450
2525,1.0,1,-73.9841,40.7273,2995
12090,1.0,2,-73.9178,40.7439,2350
1996,1.0,0,-73.9863,40.745,3675
18429,1.0,1,-73.9774,40.7835,2800
30254,1.0,0,-73.9757,40.7462,2700
27985,1.0,1,-73.9877,40.7645,2100
8620,2.0,2,-73.9922,40.7556,4995
45709,2.0,2,-73.99600000000002,40.7332,7800
45414,1.0,1,-73.9423,40.8387,1695
39875,1.0,1,-73.9824,40.7817,2625
26926,1.0,3,-73.9497,40.8289,2850
14136,3.0,1,-73.9883,40.7777,4015
41702,2.0,2,-73.9912,40.7443,7300
36862,2.0,2,-73.986,40.7297,3825
9411,1.0,0,-73.9708,40.7974,2100
38412,1.0,3,-74.0258,40.6226,2200
25980,1.0,0,-73.987,40.7604,2600
10773,2.0,3,-73.9944,40.7548,4800
2332,1.0,1,-73.9715,40.7944,2395
22428,2.0,3,-73.9487,40.7845,4250
7924,1.0,1,-73.9481,40.7723,2600
30348,1.0,0,-73.9832,40.738,2395
45524,1.0,1,-73.947,40.7783,2600
31407,1.0,2,-73.9789,40.7492,3100
40800,1.0,2,-73.9484,40.7957,2950
15501,1.0,1,-73.9956,40.7621,3860
11470,2.0,3,-73.9725,40.7436,5000
7139,1.0,1,-73.9999,40.7278,2900
11640,1.0,2,-73.8501,40.7238,2850
43176,1.0,1,-73.9677,40.711,3100
19906,1.0,0,-73.9999,40.7351,2650
39373,2.0,3,-73.9929,40.7389,7675
29836,1.0,3,-74.0016,40.737,6195
27210,1.0,0,-73.9968,40.735,1243
6925,1.0,2,-73.9839,40.7316,3300
47711,1.0,2,-73.9525,40.7692,3395
17264,1.0,2,-73.9966,40.7223,3995
20853,1.0,2,-73.9352,40.813,2350
25243,1.0,3,-73.9839,40.7287,4450
30334,1.0,0,-73.9405,40.8192,1300
48972,1.0,3,-73.9414,40.6798,1800
26058,1.0,2,-73.9886,40.7751,3300
11757,1.0,2,-73.9814,40.7768,3500
48294,2.0,2,-73.9776,40.7454,5500
12329,1.0,3,-73.9486,40.8309,3575
10481,1.0,1,-73.8566,40.8302,1200
22686,1.0,0,-74.0002,40.761,2450
19273,1.0,3,-73.9272,40.6903,3100
18907,1.0,2,-74.0052,40.7448,4700
9672,1.0,2,-73.89699999999998,40.7034,2100
31062,1.0,1,-73.9935,40.7618,2225
46314,1.0,0,-73.9942,40.7301,2490
30708,2.0,3,-73.9944,40.7548,4950
228,1.0,1,-73.968,40.7976,2300
32988,1.0,2,-74.0114,40.6481,1700
48546,1.0,1,-73.9554,40.7758,1995
25890,1.0,1,-73.9578,40.8198,1955
8221,1.0,0,-73.9355,40.8008,1400
3935,1.5,2,-73.9795,40.7404,5430
1088,1.0,2,-74.0055,40.7111,3195
22679,2.0,3,-73.99,40.7746,7226
36504,1.0,1,-73.9757,40.7462,3175
48228,1.0,2,-73.9874,40.7743,2625
32369,1.0,1,-73.9253,40.7448,1879
16161,1.0,1,-73.9922,40.7248,4900
27445,1.0,0,-74.0055,40.7111,2849
37208,1.0,1,-73.8257,40.7659,1875
7463,1.0,1,-73.9928,40.7551,4950
326,1.0,1,-73.9902,40.7238,2999
47008,1.0,1,-73.9863,40.745,4095
2176,1.0,2,-74.0059,40.7088,2600
4853,1.0,2,-74.0143,40.71,3695
966,1.0,1,-73.9504,40.7802,2050
39310,1.0,1,-73.9539,40.7807,2795
13762,2.0,3,-73.9743,40.7434,5700
38820,1.0,2,-73.931,40.8573,1850
35307,1.0,3,-73.9603,40.7695,3300
25612,1.0,0,-73.9617,40.7604,2700
20938,1.0,0,-73.9808,40.7471,2450
11203,2.0,3,-73.987,40.7604,4990
23721,1.0,2,-73.9549,40.7756,4200
27872,1.0,1,-73.9458,40.7775,2725
38117,2.0,2,-74.0055,40.7111,7938
17233,1.0,1,-73.9741,40.7447,2595
37270,1.0,3,-73.98100000000002,40.7728,4295
2560,4.0,4,-73.9703,40.786,24000
35066,2.0,3,-73.9959,40.7593,5070
45318,1.0,1,-74.0047,40.7334,4100
46701,1.0,2,-73.9901,40.7675,3000
26315,1.0,2,-73.9056,40.689,2350
39622,1.0,3,-74.0011,40.7265,3961
15111,1.0,2,-73.9449,40.7765,3300
25344,1.0,2,-73.9989,40.7291,3195
48255,1.0,2,-73.96600000000002,40.8012,3000
23840,1.0,1,-73.8569,40.7267,1600
6369,1.0,1,-73.9487,40.7805,2250
24538,1.0,1,-73.929,40.7404,3189
28508,1.0,0,-73.976,40.7476,2650
15553,1.0,0,-73.9926,40.7544,2375
21649,2.0,3,-73.9515,40.7779,6413
22212,1.0,3,-73.95100000000002,40.7823,3800
18767,1.0,3,-73.9486,40.8309,3600
17766,1.0,3,-73.9775,40.7337,5334
19992,1.0,1,-73.9748,40.6785,2300
8439,1.0,1,-73.9457,40.8234,1825
11321,1.0,1,-73.9103,40.8866,1795
21853,1.0,2,-73.9744,40.7889,3000
33631,1.0,2,-73.9517,40.77,2595
466,4.0,5,-73.9529,40.7739,9400
12677,1.0,2,-73.9383,40.7145,2995
661,1.0,1,-73.9933,40.7327,4175
42919,1.0,2,-73.961,40.7991,2250
11443,1.0,2,-74.0046,40.7073,2650
34223,2.0,2,-73.9466,40.7723,7095
31585,2.0,2,-73.9851,40.6887,4370
3914,1.0,2,-73.9675,40.7933,3300
27095,1.0,2,-73.9782,40.7447,3200
38136,1.0,1,-73.8638,40.7327,2498
6066,1.0,2,-73.9521,40.7804,2500
3016,2.0,3,-73.9794,40.7293,4500
12460,1.0,0,-73.9816,40.7776,2550
46872,1.0,3,-73.9554,40.7691,4295
16551,1.0,2,-73.984,40.7273,4195
22316,1.0,1,-73.9742,40.7476,2325
12585,1.0,0,-73.9849,40.7633,2800
18037,1.0,1,-74.0059,40.7128,1695
7105,1.0,1,-73.9763,40.7878,2900
30944,2.0,4,-73.98899999999998,40.7293,7500
12868,1.0,3,-73.9832,40.7352,5300
46801,1.0,0,-74.0336,40.6328,1400
9842,1.0,1,-73.9685,40.7981,2200
14210,2.0,2,-73.9463,40.7804,4800
10052,1.0,2,-73.9255,40.7575,2900
21313,1.0,1,-73.9814,40.7486,4000
28721,1.0,3,-73.9975,40.743,5600
14375,1.0,1,-73.9803,40.7791,3250
49198,2.0,2,-73.9818,40.6798,4800
7986,1.0,1,-73.9485,40.8311,1700
32672,1.0,1,-73.9999,40.7266,4400
46843,1.0,4,-73.9423,40.7865,3675
10828,1.0,0,-74.0076,40.7047,2790
28052,1.0,2,-73.9816,40.7396,4195
32159,1.0,2,-73.9733,40.7897,4160
29153,1.0,1,-73.94800000000002,40.7842,3005
20964,1.0,1,-73.9525,40.7779,3995
22865,1.0,0,-73.931,40.8573,1350
45785,1.0,2,-73.953,40.7748,3095
5590,1.0,0,-73.9637,40.7621,1850
15322,1.0,2,-74.0044,40.7231,3700
6861,1.0,2,-73.9225,40.6767,1900
18206,1.0,1,-74.0122,40.7074,3010
6217,1.0,2,-73.9757,40.7315,4992
5726,1.0,1,-73.9857,40.7691,3900
6815,1.0,0,-74.0059,40.7156,4000
8955,1.0,3,-73.9819,40.7347,4400
24222,2.0,3,-73.9803,40.7799,4600
7394,1.0,1,-73.9638,40.7634,3900
18786,2.0,2,-73.9429,40.6604,2450
29103,2.0,2,-73.8501,40.7238,2695
2278,1.0,0,-73.9172,40.8699,1500
15907,1.0,0,-73.9845,40.6918,2720
45133,1.0,0,-73.9829,40.695,2660
34875,2.0,3,-73.972,40.69300000000001,4000
3804,1.0,2,-73.9539,40.7681,2450
14681,1.0,1,-74.0046,40.7073,2895
32378,2.0,3,-73.9917,40.751,5900
29330,1.0,0,-73.9616,40.7678,2950
24512,1.0,0,-74.0047,40.7334,3250
38514,2.0,4,-73.992,40.76300000000001,5300
14837,1.5,2,-73.9962,40.7131,2595
21613,2.0,3,-73.9567,40.7662,6600
38954,1.0,2,-73.9809,40.7278,2990
7304,1.0,2,-73.947,40.766,3041
28577,1.0,2,-73.9727,40.7436,3400
3332,1.0,0,-73.9497,40.7618,1950
13244,1.0,0,-73.9929,40.6983,2150
24781,2.0,2,-73.9898,40.7238,3995
10348,1.0,2,-74.0046,40.7073,3000
28590,2.0,1,-73.9895,40.7023,4690
47199,1.0,1,-73.959,40.7667,2050
14354,1.0,2,-73.9796,40.7781,3500
11869,1.0,1,-73.98100000000002,40.7287,2850
19391,3.0,3,-73.9633,40.7775,29000
28187,1.0,2,-73.9825,40.7301,3595
8404,0.0,0,-74.0026,40.726,2295
39408,1.0,1,-73.9934,40.7366,4600
11934,1.0,2,-74.0021,40.7253,3141
68,2.0,2,-73.9896,40.7341,5700
7199,2.0,3,-73.9807,40.7888,10295
40853,2.0,3,-73.9607,40.768,5000
